Company Name,Sector,Stage,Investment Amount,Investment Type,Investment Date,Founder Name,Founder Email,Quarter,Type,Revenue,Burn,Traction,Runway Months,Narrative Good,Narrative Bad,Narrative Help
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,7,FORECAST,200583.744,93327.95861,4061.88164,,,,
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,8,FORECAST,456267.148,122857.9636,1364.029099,,,,
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,1,ACTUAL,41993.48348,69309.80011,219.5525626,3.046255388,Strong customer acquisition,Higher than expected burn,Need help with hiring
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,2,ACTUAL,57825.7815,70696.21856,372.2779004,8.210779541,Strong customer acquisition,Higher than expected burn,Need help with hiring
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,3,ACTUAL,68385.31851,75592.54292,375.3681844,10.23043849,Strong customer acquisition,Higher than expected burn,Need help with hiring
HealthFirst,Healthcare,Series A,1763154.153,CLN,01/01/2024,Founder 11,founder11@healthfirst.com,4,ACTUAL,60908.80196,97470.91679,524.8565745,9.763528459,Strong customer acquisition,Higher than expected burn,Need help with hiring
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,1,FORECAST,15114.63683,128805.3452,1015.408877,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,2,FORECAST,21693.30243,143992.2103,1496.949768,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,3,FORECAST,33956.34949,167745.9523,2112.064852,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,4,FORECAST,33886.97701,193777.6456,4487.671638,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,5,FORECAST,48159.79085,219515.2685,7880.907168,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,6,FORECAST,72722.75547,199530.3728,7204.873322,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,7,FORECAST,55445.45489,210585.2029,14800.07427,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,8,FORECAST,138768.1386,239994.4736,11213.04068,,,,
HealthFirst,Healthcare,Series A,726482.6539,CLN,31/08/2024,Founder 11,founder11@healthfirst.com,1,ACTUAL,13102.1517,149160.0756,880.2091169,4.699863851,Strong customer acquisition,Higher than expected burn,Need help with hiring
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,1,FORECAST,52574.51169,65268.02213,711.8047239,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,2,FORECAST,72670.98078,74540.58595,1067.483278,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,3,FORECAST,108383.8579,80460.51638,1808.799495,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,4,FORECAST,124635.3561,92255.39196,2353.287201,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,5,FORECAST,248666.1165,90260.87492,2318.762871,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,6,FORECAST,197195.1926,127625.176,3604.562385,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,7,FORECAST,393796.4995,117914.6804,7450.219873,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,8,FORECAST,805712.8932,95599.26265,14538.57648,,,,
HealthFirst,Healthcare,Series A,2020196.627,CLN,30/09/2024,Founder 11,founder11@healthfirst.com,1,ACTUAL,36548.43841,73470.5771,494.8282024,8.533699192,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,1,FORECAST,40711.02942,52616.16397,104.503799,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,2,FORECAST,52129.39239,57202.20526,176.4841317,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,3,FORECAST,80171.69797,59761.90479,271.0044938,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,4,FORECAST,81702.01235,65414.3243,386.3200012,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,5,FORECAST,114427.447,76170.9013,491.1626256,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,6,FORECAST,161117.1739,84560.23011,901.8505642,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,7,FORECAST,137657.8687,113250.8388,2220.747034,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,8,FORECAST,309775.0056,94078.72598,805.0792254,,,,
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,1,ACTUAL,26813.46327,56002.24171,68.82922922,13.06021008,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,547966.844,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,2,ACTUAL,40248.52924,54809.43127,136.2614526,14.41252527,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,1,FORECAST,49365.02075,107618.3394,792.100992,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,2,FORECAST,65833.65112,119610.1251,1063.809369,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,3,FORECAST,100251.3362,131445.5019,2125.108779,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,4,FORECAST,101179.5901,149610.9761,2519.799797,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,5,FORECAST,245649.6107,139683.2293,3259.383684,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,6,FORECAST,156876.9145,144699.1158,8309.988469,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,7,FORECAST,460892.9984,154867.0317,17484.76162,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,8,FORECAST,802207.8466,206585.6733,9487.59029,,,,
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,1,ACTUAL,40628.38735,111024.8112,651.9147655,6.123290582,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,2,ACTUAL,80787.61055,134567.7884,1305.451172,11.62418897,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,1969354.926,SAFE,01/12/2024,Founder 7,founder7@learnfast.com,3,ACTUAL,131414.6712,159837.2422,2785.703232,9.20075337,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,1,FORECAST,16158.28526,84056.7866,215.6081358,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,2,FORECAST,20574.27421,93575.80065,336.0606906,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,3,FORECAST,31671.54868,104341.9385,474.799314,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,4,FORECAST,31734.57261,122125.3996,664.6006969,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,5,FORECAST,54902.55905,126289.8131,922.4450619,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,6,FORECAST,115831.2125,129834.8216,1305.925297,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,7,FORECAST,112015.0379,129731.2642,3332.717671,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,8,FORECAST,245642.1355,152213.7633,7598.750003,,,,
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,1,ACTUAL,12379.63107,110030.285,165.1876504,7.193973168,Strong customer acquisition,Higher than expected burn,Need help with hiring
LearnFast,EdTech,Series A,2174950.83,SAFE,01/02/2024,Founder 7,founder7@learnfast.com,2,ACTUAL,25137.85571,97595.80611,410.6023406,4.873270021,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,1,FORECAST,31817.92833,140529.3048,771.4486049,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,2,FORECAST,47710.59142,152287.2753,1018.142476,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,3,FORECAST,48747.65229,185835.1903,1723.572148,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,4,FORECAST,88923.18696,170943.9965,2960.016268,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,5,FORECAST,106094.9698,178552.2443,5598.587668,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,6,FORECAST,83651.47009,239349.8416,3036.371609,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,7,FORECAST,336253.7966,306607.6911,11101.942,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,8,FORECAST,276223.873,284530.124,29525.6802,,,,
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,1,ACTUAL,23808.67118,134674.0889,577.2583928,4.163109063,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,1629076.757,SAFE,01/01/2024,Founder 19,founder19@mediconnect.com,2,ACTUAL,44311.86163,198917.599,945.6136922,9.478394996,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,1,FORECAST,29361.42184,133893.734,788.0259541,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,2,FORECAST,40395.71405,142949.3964,1090.057925,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,3,FORECAST,64999.34872,151691.1456,2130.170484,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,4,FORECAST,52357.10108,163524.7307,1889.846549,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,5,FORECAST,119486.3515,228781.4419,5232.065319,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,6,FORECAST,115362.2834,243555.371,3216.470509,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,7,FORECAST,120235.8877,226734.7904,13623.66119,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,8,FORECAST,191253.4935,320562.5247,18938.52,,,,
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,1,ACTUAL,27581.80458,182834.6321,740.2631244,11.71234879,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,2,ACTUAL,43599.07507,131015.7384,1176.499003,3.070270392,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,970016.2351,SAFE,30/09/2024,Founder 19,founder19@mediconnect.com,3,ACTUAL,90260.80217,146809.2732,2958.043433,12.30836119,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,1,FORECAST,13812.85823,90634.16597,569.3862217,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,2,FORECAST,17678.90781,99938.59929,832.8158235,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,3,FORECAST,20402.09799,110258.2543,1110.752664,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,4,FORECAST,40698.43473,105847.3424,2775.432555,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,5,FORECAST,37076.90842,132314.3747,2083.796101,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,6,FORECAST,87801.56873,166039.4736,2301.095902,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,7,FORECAST,48322.30449,173574.5625,4141.201694,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,8,FORECAST,110618.7958,182097.0509,22899.96451,,,,
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,1,ACTUAL,10611.41543,86717.09046,437.4180663,11.90609348,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,2,ACTUAL,22554.13328,114602.7961,1062.477348,10.55999426,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,3,ACTUAL,20251.00622,100898.629,1102.526766,9.166933501,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediConnect,Healthcare,Series A,2468660.607,SAFE,31/07/2024,Founder 19,founder19@mediconnect.com,4,ACTUAL,46982.87025,142325.3685,3204.000067,10.35328789,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,1,FORECAST,26539.22977,119085.0926,212.8863062,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,2,FORECAST,36797.52152,136584.541,329.4535349,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,3,FORECAST,52526.02207,134916.5535,428.5852382,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,4,FORECAST,79648.94587,159266.8488,655.6527343,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,5,FORECAST,72444.95992,162809.3597,1263.79246,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,6,FORECAST,98055.00054,168616.5479,1077.418287,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,7,FORECAST,173200.1309,180781.6044,2113.305453,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,8,FORECAST,306203.5211,227532.041,3947.277164,,,,
MediTrack,Healthcare,Series A,1300396.868,EQUITY,31/05/2024,Founder 3,founder3@meditrack.com,1,ACTUAL,36413.73133,158321.6399,292.0953179,13.0900769,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,1,FORECAST,11896.8437,106614.1349,158.3763829,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,2,FORECAST,16429.11036,121418.362,262.7206513,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,3,FORECAST,22083.45997,126857.8558,452.7910695,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,4,FORECAST,35678.4878,128776.9445,592.8346788,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,5,FORECAST,36156.03019,175159.4276,893.9647902,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,6,FORECAST,32566.1616,165843.5384,656.0069822,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,7,FORECAST,70940.10919,200722.6904,3757.748542,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,8,FORECAST,44544.64796,181420.6419,4479.146419,,,,
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,1,ACTUAL,13310.34274,124514.706,177.1935474,5.343611413,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,2202317.757,EQUITY,31/03/2024,Founder 3,founder3@meditrack.com,2,ACTUAL,11721.14688,116666.443,187.4348201,12.14228578,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,1,FORECAST,17519.80298,136906.3411,936.2660627,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,2,FORECAST,22180.44738,154681.7059,1223.099599,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,3,FORECAST,27427.03396,173316.1633,2502.970439,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,4,FORECAST,31325.64256,185645.5044,2110.733595,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,5,FORECAST,52273.01848,216234.6302,6217.228949,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,6,FORECAST,104158.6236,257375.8358,10372.73236,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,7,FORECAST,86524.97429,255675.4288,9400.044945,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,8,FORECAST,238152.4378,346060.2644,9019.433207,,,,
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,1,ACTUAL,22996.99487,143735.0549,1228.969634,8.948145157,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,503086.0667,EQUITY,31/08/2024,Founder 3,founder3@meditrack.com,2,ACTUAL,30007.25683,215958.0222,1654.694478,10.8333373,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,1,FORECAST,21558.73723,103588.3971,200.7757987,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,2,FORECAST,26331.20811,110094.7398,333.3989925,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,3,FORECAST,42778.07739,136673.969,485.7781929,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,4,FORECAST,54075.93006,141486.9081,784.319739,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,5,FORECAST,76744.64228,131079.2007,962.4953921,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,6,FORECAST,130797.9786,174073.3355,2005.319255,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,7,FORECAST,70374.41951,146183.7157,2060.941699,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,8,FORECAST,327033.633,169079.8466,2222.805582,,,,
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,1,ACTUAL,19258.00435,112982.5329,179.3491503,9.222605784,Strong customer acquisition,Higher than expected burn,Need help with hiring
MediTrack,Healthcare,Series A,1174371.175,EQUITY,01/02/2024,Founder 3,founder3@meditrack.com,2,ACTUAL,34560.89592,125191.1841,437.6011852,3.571729042,Strong customer acquisition,Higher than expected burn,Need help with hiring
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,1,FORECAST,52796.33164,94347.84626,254.3551148,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,2,FORECAST,79145.47176,105534.9925,414.4890965,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,3,FORECAST,91466.5126,105082.8874,662.1292333,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,4,FORECAST,134555.5149,119331.2162,733.2966819,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,5,FORECAST,192405.9123,152698.1236,1508.738564,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,6,FORECAST,356277.1526,138206.9664,1113.914421,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,7,FORECAST,161890.381,187758.8864,3489.617891,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,8,FORECAST,632767.9444,136029.8165,2773.2065,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1411842.025,CLN,31/03/2024,Founder 5,founder5@neuralnetlabs.com,1,ACTUAL,44640.21002,93879.40141,215.0616415,8.871986409,Strong customer acquisition,Higher than expected burn,Need help with hiring
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,1,FORECAST,45382.07674,113754.4991,758.9753323,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,2,FORECAST,62343.60836,126757.6949,1248.975692,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,3,FORECAST,89981.91344,132141.8722,2145.145874,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,4,FORECAST,116697.4206,162090.131,2828.693687,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,5,FORECAST,183742.681,176527.4764,4941.723262,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,6,FORECAST,126037.939,198829.1795,3452.40917,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,7,FORECAST,398515.495,262863.817,7779.387463,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,8,FORECAST,313273.6028,211327.47,6108.464921,,,,
NeuralNet Labs,AI/ML,Pre-Seed,2142995.04,CLN,01/02/2024,Founder 5,founder5@neuralnetlabs.com,1,ACTUAL,28223.96226,136215.4119,472.0209536,10.42018319,Strong customer acquisition,Higher than expected burn,Need help with hiring
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,1,FORECAST,59664.76275,65647.70806,710.8132946,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,2,FORECAST,83093.8195,71700.76799,1182.054965,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,3,FORECAST,92555.98232,80244.86494,1586.285298,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,4,FORECAST,111595.7984,89743.05334,3196.436651,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,5,FORECAST,206975.2671,94130.49444,4517.410722,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,6,FORECAST,419568.8026,103191.3706,5764.789605,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,7,FORECAST,347691.5156,96451.77131,13012.97996,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,8,FORECAST,449200.7248,132087.7935,15999.2345,,,,
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,1,ACTUAL,79859.05507,59955.63514,951.3970293,10.083719,Strong customer acquisition,Higher than expected burn,Need help with hiring
NeuralNet Labs,AI/ML,Pre-Seed,1110238.774,CLN,01/03/2024,Founder 5,founder5@neuralnetlabs.com,2,ACTUAL,59028.45304,88113.33348,839.7119836,10.88458319,Strong customer acquisition,Higher than expected burn,Need help with hiring
